1/1/2023, 1:11:00 PM,16522.95000000,16524.00000000,16521.18000000,16523.66000000,57.80202000,955049.38508610
1/1/2023, 1:12:00 PM,16523.22000000,16525.93000000,16522.18000000,16525.16000000,58.00896000,958556.77546050
1/1/2023, 1:13:00 PM,16524.79000000,16526.21000000,16523.79000000,16526.18000000,48.32766000,798619.28598950
1/1/2023, 1:14:00 PM,16526.18000000,16529.98000000,16525.17000000,16525.24000000,83.55257000,1380899.65201240
1/1/2023, 1:15:00 PM,16525.59000000,16530.91000000,16524.73000000,16528.38000000,127.97160000,2115108.47732450
1/1/2023, 1:16:00 PM,16527.98000000,16529.22000000,16525.00000000,16526.53000000,52.02376000,859828.14576560
1/1/2023, 1:17:00 PM,16526.53000000,16527.85000000,16525.00000000,16527.06000000,32.57402000,538351.19109570
1/1/2023, 1:18:00 PM,16526.66000000,16529.56000000,16525.52000000,16527.57000000,48.99713000,809803.80742670
1/1/2023, 1:19:00 PM,16527.90000000,16528.09000000,16525.39000000,16527.65000000,40.34533000,666761.69664740
1/1/2023, 1:20:00 PM,16527.65000000,16530.51000000,16526.18000000,16528.72000000,59.81953000,988734.36004230
1/1/2023, 1:21:00 PM,16529.00000000,16529.98000000,16524.15000000,16525.26000000,74.23092000,1226825.76548900
1/1/2023, 1:22:00 PM,16524.75000000,16526.73000000,16520.90000000,16522.36000000,85.48972000,1412604.90364440
1/1/2023, 1:23:00 PM,16522.36000000,16524.97000000,16520.67000000,16523.67000000,47.48497000,784591.97483000
1/1/2023, 1:24:00 PM,16523.67000000,16525.50000000,16522.20000000,16522.80000000,37.49362000,619540.61778390
1/1/2023, 1:25:00 PM,16523.23000000,16526.04000000,16522.80000000,16525.79000000,60.87396000,1005917.29168050
1/1/2023, 1:26:00 PM,16525.79000000,16531.61000000,16524.91000000,16530.65000000,66.83295000,1104648.03477960
1/1/2023, 1:27:00 PM,16530.63000000,16532.10000000,16527.00000000,16530.42000000,87.87080000,1452523.09146010
1/1/2023, 1:28:00 PM,16530.42000000,16532.37000000,16528.72000000,16530.91000000,38.15175000,630670.00649520
1/1/2023, 1:29:00 PM,16530.66000000,16531.00000000,16524.90000000,16526.19000000,61.64236000,1018808.97385570
1/1/2023, 1:30:00 PM,16525.70000000,16527.79000000,16525.11000000,16527.00000000,51.72657000,854864.29926170
1/1/2023, 1:31:00 PM,16527.00000000,16530.55000000,16526.13000000,16527.88000000,108.88177000,1799631.99418970
1/1/2023, 1:32:00 PM,16527.39000000,16531.33000000,16526.46000000,16531.23000000,88.85842000,1468750.41517230
1/1/2023, 1:33:00 PM,16531.23000000,16532.69000000,16529.73000000,16531.50000000,75.04722000,1240633.44143130
1/1/2023, 1:34:00 PM,16531.94000000,16533.15000000,16530.60000000,16531.29000000,55.16144000,911925.16600640
1/1/2023, 1:35:00 PM,16531.82000000,16534.03000000,16531.00000000,16532.04000000,54.13788000,895029.19050400
1/1/2023, 1:36:00 PM,16532.05000000,16533.02000000,16519.66000000,16523.75000000,223.88639000,3699644.57610390
1/1/2023, 1:37:00 PM,16523.12000000,16526.11000000,16521.86000000,16523.83000000,61.27651000,1012541.50669960
1/1/2023, 1:38:00 PM,16523.83000000,16525.44000000,16520.10000000,16520.29000000,79.06877000,1306416.12353140
1/1/2023, 1:39:00 PM,16520.73000000,16523.71000000,16519.86000000,16522.14000000,61.88250000,1022381.10687170
1/1/2023, 1:40:00 PM,16522.14000000,16523.91000000,16519.39000000,16521.21000000,68.14259000,1125847.21677640
1/1/2023, 1:41:00 PM,16521.77000000,16523.73000000,16520.01000000,16522.35000000,60.18010000,994290.12439780
1/1/2023, 1:42:00 PM,16522.78000000,16522.90000000,16519.57000000,16519.90000000,38.82590000,641463.49737390
1/1/2023, 1:43:00 PM,16520.33000000,16521.43000000,16518.80000000,16519.69000000,60.09725000,992798.92518300
1/1/2023, 1:44:00 PM,16519.27000000,16520.70000000,16516.78000000,16518.19000000,67.55315000,1115873.97856140
1/1/2023, 1:45:00 PM,16518.19000000,16519.02000000,16516.00000000,16516.79000000,70.61168000,1166337.13409380
1/1/2023, 1:46:00 PM,16516.18000000,16517.34000000,16513.28000000,16514.63000000,104.93672000,1733058.71825460
1/1/2023, 1:47:00 PM,16514.18000000,16515.44000000,16513.24000000,16515.42000000,49.96093000,825084.12541330
1/1/2023, 1:48:00 PM,16515.26000000,16523.70000000,16514.79000000,16522.35000000,147.86689000,2442741.16944400
1/1/2023, 1:49:00 PM,16522.35000000,16524.72000000,16522.07000000,16523.87000000,57.12184000,943838.65899250
1/1/2023, 1:50:00 PM,16523.87000000,16525.70000000,16521.04000000,16521.35000000,70.57850000,1166234.94354400
1/1/2023, 1:51:00 PM,16521.35000000,16524.38000000,16520.52000000,16522.10000000,72.92900000,1204976.51744060
1/1/2023, 1:52:00 PM,16522.10000000,16523.88000000,16519.04000000,16520.76000000,94.38641000,1559378.60783850
1/1/2023, 1:53:00 PM,16520.28000000,16521.93000000,16520.02000000,16520.60000000,23.30614000,385037.42341710
1/1/2023, 1:54:00 PM,16520.60000000,16525.88000000,16518.60000000,16524.19000000,88.93488000,1469452.80073200
1/1/2023, 1:55:00 PM,16524.04000000,16524.19000000,16521.35000000,16523.14000000,39.92561000,659670.77781880
1/1/2023, 1:56:00 PM,16523.14000000,16525.00000000,16522.00000000,16522.08000000,51.58171000,852297.88834670
1/1/2023, 1:57:00 PM,16522.08000000,16522.73000000,16520.56000000,16521.34000000,45.86142000,757711.78144330
1/1/2023, 1:58:00 PM,16521.34000000,16523.38000000,16520.53000000,16523.38000000,33.23706000,549133.68502820
1/1/2023, 1:59:00 PM,16523.04000000,16523.98000000,16522.43000000,16523.23000000,40.43902000,668179.86998740
1/1/2023, 2:00:00 PM,16522.83000000,16525.10000000,16521.32000000,16524.08000000,74.57171000,1232182.82128280
1/1/2023, 2:01:00 PM,16524.08000000,16524.08000000,16521.39000000,16522.44000000,57.96872000,957792.33545010
1/1/2023, 2:02:00 PM,16522.44000000,16524.75000000,16521.73000000,16523.77000000,72.54424000,1198664.97620810
1/1/2023, 2:03:00 PM,16523.76000000,16527.11000000,16522.41000000,16523.64000000,105.91637000,1750218.98232010
1/1/2023, 2:04:00 PM,16523.63000000,16523.67000000,16520.96000000,16521.08000000,43.97215000,726523.58015280
1/1/2023, 2:05:00 PM,16521.25000000,16521.97000000,16518.60000000,16519.25000000,82.31144000,1359784.68241950
1/1/2023, 2:06:00 PM,16519.25000000,16520.46000000,16516.61000000,16516.78000000,124.17786000,2051171.09070660
1/1/2023, 2:07:00 PM,16517.27000000,16517.84000000,16516.50000000,16517.32000000,36.84122000,608513.92558510
1/1/2023, 2:08:00 PM,16516.99000000,16517.46000000,16516.00000000,16516.78000000,37.85889000,625293.95234580
1/1/2023, 2:09:00 PM,16516.78000000,16517.37000000,16512.68000000,16514.50000000,82.44303000,1361558.05636070
1/1/2023, 2:10:00 PM,16514.06000000,16517.85000000,16513.02000000,16516.82000000,62.26796000,1028365.73995700
1/1/2023, 2:11:00 PM,16517.09000000,16517.29000000,16513.13000000,16513.64000000,42.67562000,704779.90736940
1/1/2023, 2:12:00 PM,16513.64000000,16514.20000000,16512.90000000,16512.91000000,19.09239000,315280.70599550
1/1/2023, 2:13:00 PM,16513.38000000,16514.21000000,16510.20000000,16510.34000000,85.28364000,1408225.17307620
1/1/2023, 2:14:00 PM,16510.34000000,16512.59000000,16509.30000000,16510.68000000,117.58737000,1941468.98401660
1/1/2023, 2:15:00 PM,16510.68000000,16512.06000000,16509.72000000,16510.31000000,46.12319000,761537.26768040
1/1/2023, 2:16:00 PM,16509.91000000,16513.98000000,16509.19000000,16512.87000000,99.37427000,1640840.16186120
1/1/2023, 2:17:00 PM,16512.87000000,16514.16000000,16511.71000000,16512.17000000,66.40760000,1096583.84200350
1/1/2023, 2:18:00 PM,16512.17000000,16514.96000000,16512.17000000,16514.76000000,47.08413000,777528.72742320
1/1/2023, 2:19:00 PM,16514.76000000,16515.41000000,16512.00000000,16514.40000000,80.87023000,1335445.45909850
1/1/2023, 2:20:00 PM,16514.42000000,16515.02000000,16510.90000000,16512.45000000,81.94522000,1353185.05786070
1/1/2023, 2:21:00 PM,16512.08000000,16512.98000000,16511.00000000,16512.01000000,57.03283000,941726.41047670
1/1/2023, 2:22:00 PM,16512.50000000,16513.20000000,16508.52000000,16510.61000000,104.65530000,1727934.01167200
1/1/2023, 2:23:00 PM,16510.12000000,16510.83000000,16508.45000000,16509.50000000,82.61145000,1363882.49914610
1/1/2023, 2:24:00 PM,16509.49000000,16514.52000000,16508.95000000,16514.20000000,84.45411000,1394546.22434990
1/1/2023, 2:25:00 PM,16514.20000000,16517.35000000,16512.59000000,16516.50000000,66.25056000,1094114.75523780
1/1/2023, 2:26:00 PM,16516.24000000,16516.50000000,16512.67000000,16513.31000000,59.86236000,988568.05265790
1/1/2023, 2:27:00 PM,16513.31000000,16514.05000000,16510.86000000,16512.46000000,85.30438000,1408588.60144790
1/1/2023, 2:28:00 PM,16512.46000000,16514.00000000,16510.62000000,16511.06000000,54.35550000,897494.87676650
1/1/2023, 2:29:00 PM,16511.46000000,16514.30000000,16509.60000000,16513.34000000,63.67222000,1051356.93299480
1/1/2023, 2:30:00 PM,16513.33000000,16514.49000000,16511.83000000,16512.66000000,112.02414000,1849866.83084040
1/1/2023, 2:31:00 PM,16512.23000000,16514.99000000,16511.78000000,16514.19000000,49.87738000,823645.79771260
1/1/2023, 2:32:00 PM,16514.18000000,16514.29000000,16512.20000000,16512.36000000,25.71270000,424594.92737950
1/1/2023, 2:33:00 PM,16512.38000000,16512.93000000,16510.80000000,16511.98000000,62.62085000,1033984.44653550
1/1/2023, 2:34:00 PM,16511.59000000,16512.25000000,16508.79000000,16509.34000000,77.87280000,1285700.62449380
1/1/2023, 2:35:00 PM,16509.34000000,16510.50000000,16507.48000000,16508.48000000,67.75116000,1118504.34726870
1/1/2023, 2:36:00 PM,16508.80000000,16512.08000000,16507.49000000,16508.35000000,116.76392000,1927699.35252180
1/1/2023, 2:37:00 PM,16508.69000000,16509.70000000,16505.46000000,16505.87000000,91.74007000,1514408.46057880
1/1/2023, 2:38:00 PM,16506.04000000,16509.60000000,16505.20000000,16509.00000000,86.03878000,1420306.68867190
1/1/2023, 2:39:00 PM,16508.82000000,16511.17000000,16508.37000000,16510.62000000,36.35930000,600273.20125970
1/1/2023, 2:40:00 PM,16510.22000000,16511.91000000,16509.02000000,16509.97000000,58.50207000,965904.61941880
1/1/2023, 2:41:00 PM,16509.97000000,16511.58000000,16509.26000000,16511.20000000,35.62370000,588163.91699210
1/1/2023, 2:42:00 PM,16511.39000000,16512.20000000,16509.71000000,16510.09000000,32.92441000,543609.75467720
1/1/2023, 2:43:00 PM,16510.09000000,16514.93000000,16509.84000000,16513.79000000,41.30701000,682065.92869770
1/1/2023, 2:44:00 PM,16513.79000000,16515.23000000,16510.64000000,16514.75000000,109.10037000,1801562.20574660
1/1/2023, 2:45:00 PM,16515.11000000,16516.53000000,16512.95000000,16513.06000000,112.09207000,1851160.60527290
1/1/2023, 2:46:00 PM,16513.07000000,16517.53000000,16511.96000000,16515.94000000,65.76255000,1086090.41357890
1/1/2023, 2:47:00 PM,16515.94000000,16517.20000000,16513.00000000,16513.57000000,70.67035000,1167121.73847080
1/1/2023, 2:48:00 PM,16513.99000000,16515.54000000,16512.77000000,16515.48000000,43.01589000,710368.53530550
1/1/2023, 2:49:00 PM,16515.06000000,16516.64000000,16515.06000000,16515.56000000,22.25441000,367552.57130030
1/1/2023, 2:50:00 PM,16515.92000000,16517.18000000,16514.31000000,16515.40000000,38.55977000,636841.13932600
1/1/2023, 2:51:00 PM,16515.40000000,16518.34000000,16514.64000000,16517.04000000,72.94075000,1204733.86853740
1/1/2023, 2:52:00 PM,16517.36000000,16518.63000000,16516.19000000,16517.92000000,64.85179000,1071197.87496580
1/1/2023, 2:53:00 PM,16518.11000000,16521.04000000,16517.91000000,16519.13000000,85.01429000,1404374.16910750
1/1/2023, 2:54:00 PM,16519.13000000,16520.88000000,16517.63000000,16520.20000000,77.80454000,1285300.61818030
1/1/2023, 2:55:00 PM,16520.20000000,16521.87000000,16518.55000000,16520.60000000,112.87153000,1864704.48720500
1/1/2023, 2:56:00 PM,16520.60000000,16522.63000000,16519.48000000,16522.37000000,52.69290000,870542.59814370
1/1/2023, 2:57:00 PM,16522.00000000,16522.42000000,16519.21000000,16519.47000000,58.02953000,958691.12581940
1/1/2023, 2:58:00 PM,16519.47000000,16520.31000000,16513.87000000,16516.00000000,95.46522000,1576832.89729610
1/1/2023, 2:59:00 PM,16516.00000000,16516.48000000,16514.21000000,16514.23000000,27.22315000,449605.61027470
1/1/2023, 3:00:00 PM,16514.64000000,16517.50000000,16514.22000000,16517.15000000,77.48460000,1279704.72603670
1/1/2023, 3:01:00 PM,16516.83000000,16519.69000000,16516.26000000,16518.12000000,51.28963000,847179.33548040
1/1/2023, 3:02:00 PM,16517.62000000,16520.62000000,16517.52000000,16520.20000000,51.12120000,844489.56502180
1/1/2023, 3:03:00 PM,16520.04000000,16521.37000000,16519.75000000,16520.64000000,34.96935000,577714.32919020
1/1/2023, 3:04:00 PM,16520.44000000,16521.94000000,16520.03000000,16521.37000000,33.08368000,546569.02757140
1/1/2023, 3:05:00 PM,16521.30000000,16522.39000000,16520.59000000,16522.07000000,34.56969000,571141.15780780
1/1/2023, 3:06:00 PM,16521.74000000,16523.12000000,16521.12000000,16522.77000000,37.09761000,612933.93172770
1/1/2023, 3:07:00 PM,16522.54000000,16522.88000000,16520.91000000,16522.37000000,24.61294000,406652.34931340
1/1/2023, 3:08:00 PM,16522.03000000,16523.00000000,16522.00000000,16522.17000000,21.85761000,361142.78188800
1/1/2023, 3:09:00 PM,16522.17000000,16522.57000000,16520.38000000,16520.99000000,43.13200000,712598.05637740
1/1/2023, 3:10:00 PM,16520.99000000,16521.97000000,16520.50000000,16521.30000000,23.94580000,395615.48442180
1/1/2023, 3:11:00 PM,16521.30000000,16522.26000000,16521.28000000,16521.98000000,23.50611000,388363.39201770
1/1/2023, 3:12:00 PM,16521.75000000,16522.75000000,16521.33000000,16522.24000000,35.58620000,587961.03938620
1/1/2023, 3:13:00 PM,16522.62000000,16530.44000000,16522.02000000,16530.11000000,182.80787000,3021324.46302330
1/1/2023, 3:14:00 PM,16530.11000000,16533.12000000,16528.48000000,16531.85000000,208.48698000,3446453.63012800
1/1/2023, 3:15:00 PM,16531.85000000,16533.28000000,16525.62000000,16527.96000000,117.79154000,1947034.36431020
1/1/2023, 3:16:00 PM,16528.60000000,16529.89000000,16526.26000000,16528.82000000,61.81274000,1021662.55750340
1/1/2023, 3:17:00 PM,16528.47000000,16529.65000000,16528.23000000,16529.05000000,35.50055000,586790.27510240
1/1/2023, 3:18:00 PM,16529.05000000,16529.59000000,16526.45000000,16527.00000000,33.43356000,552586.97820110
1/1/2023, 3:19:00 PM,16527.00000000,16533.28000000,16526.52000000,16532.40000000,83.52289000,1380645.72198970
1/1/2023, 3:20:00 PM,16532.40000000,16536.91000000,16531.37000000,16535.13000000,105.88363000,1750680.06131750
1/1/2023, 3:21:00 PM,16535.13000000,16536.68000000,16533.59000000,16535.40000000,60.81344000,1005538.99149200
1/1/2023, 3:22:00 PM,16535.40000000,16537.02000000,16533.44000000,16535.88000000,89.67200000,1482780.71106880
1/1/2023, 3:23:00 PM,16535.88000000,16537.58000000,16532.13000000,16535.50000000,88.77716000,1467929.90815520
1/1/2023, 3:24:00 PM,16535.50000000,16537.92000000,16533.92000000,16536.36000000,52.98963000,876250.37262530
1/1/2023, 3:25:00 PM,16536.36000000,16537.84000000,16532.82000000,16536.25000000,110.39804000,1825476.16105830
1/1/2023, 3:26:00 PM,16535.91000000,16540.33000000,16535.14000000,16539.82000000,74.79568000,1236974.36974400
1/1/2023, 3:27:00 PM,16539.82000000,16541.36000000,16537.25000000,16538.71000000,93.79798000,1551370.21067630
1/1/2023, 3:28:00 PM,16538.71000000,16542.30000000,16538.04000000,16541.88000000,77.64432000,1284287.72787730
1/1/2023, 3:29:00 PM,16541.88000000,16542.49000000,16537.39000000,16537.88000000,126.89866000,2098934.94611630
1/1/2023, 3:30:00 PM,16538.32000000,16538.99000000,16536.26000000,16538.10000000,71.01388000,1174422.52939270
1/1/2023, 3:31:00 PM,16538.10000000,16539.09000000,16534.54000000,16534.93000000,87.46722000,1446364.30155960
1/1/2023, 3:32:00 PM,16535.27000000,16537.44000000,16533.53000000,16535.80000000,79.25733000,1310582.94197640
1/1/2023, 3:33:00 PM,16535.51000000,16536.82000000,16534.00000000,16534.87000000,57.10468000,944244.53711180
1/1/2023, 3:34:00 PM,16534.87000000,16538.15000000,16534.00000000,16535.00000000,76.83882000,1270590.31105630
1/1/2023, 3:35:00 PM,16535.37000000,16536.49000000,16534.00000000,16534.07000000,56.23424000,929842.55351990
1/1/2023, 3:36:00 PM,16534.07000000,16538.48000000,16533.42000000,16536.50000000,79.53197000,1315093.99635590
1/1/2023, 3:37:00 PM,16536.86000000,16538.26000000,16534.47000000,16535.09000000,108.32918000,1791344.47691610
1/1/2023, 3:38:00 PM,16535.09000000,16538.00000000,16533.47000000,16536.56000000,93.69113000,1549227.36069490
1/1/2023, 3:39:00 PM,16536.56000000,16537.13000000,16533.91000000,16534.36000000,61.75442000,1021134.59200280
1/1/2023, 3:40:00 PM,16534.86000000,16536.19000000,16534.16000000,16535.20000000,44.57922000,737126.01102030
1/1/2023, 3:41:00 PM,16535.20000000,16538.31000000,16534.59000000,16536.68000000,62.34734000,1031006.32231780
1/1/2023, 3:42:00 PM,16537.06000000,16543.00000000,16534.91000000,16540.53000000,126.47378000,2091715.21409490
1/1/2023, 3:43:00 PM,16540.17000000,16542.62000000,16538.23000000,16539.10000000,107.01396000,1770038.29612330
1/1/2023, 3:44:00 PM,16539.48000000,16543.14000000,16538.50000000,16542.85000000,67.41797000,1115140.50655400
1/1/2023, 3:45:00 PM,16542.60000000,16544.79000000,16542.25000000,16544.29000000,110.14499000,1822203.91682950
1/1/2023, 3:46:00 PM,16543.89000000,16545.80000000,16543.46000000,16545.31000000,63.45940000,1049921.47658430
1/1/2023, 3:47:00 PM,16544.83000000,16546.00000000,16544.01000000,16545.20000000,60.39563000,999250.99871190
1/1/2023, 3:48:00 PM,16545.20000000,16546.49000000,16541.29000000,16541.55000000,116.40813000,1925815.34664530
1/1/2023, 3:49:00 PM,16541.55000000,16542.26000000,16540.53000000,16541.94000000,33.21347000,549392.37849170
1/1/2023, 3:50:00 PM,16541.94000000,16541.95000000,16539.98000000,16540.70000000,40.29671000,666542.86301840
1/1/2023, 3:51:00 PM,16540.70000000,16541.93000000,16540.02000000,16540.71000000,36.89831000,610340.11275300
1/1/2023, 3:52:00 PM,16540.71000000,16541.49000000,16540.03000000,16540.85000000,38.41966000,635491.16046650
1/1/2023, 3:53:00 PM,16540.85000000,16543.00000000,16540.51000000,16542.78000000,35.04113000,579645.73511060
1/1/2023, 3:54:00 PM,16542.50000000,16546.47000000,16542.37000000,16545.38000000,61.72264000,1021173.41147350
1/1/2023, 3:55:00 PM,16545.70000000,16547.38000000,16545.00000000,16546.55000000,52.46743000,868135.06465520
1/1/2023, 3:56:00 PM,16546.24000000,16546.67000000,16542.23000000,16544.49000000,64.07166000,1060049.93975290
1/1/2023, 3:57:00 PM,16544.42000000,16545.77000000,16543.32000000,16545.08000000,32.75885000,541977.09692630
1/1/2023, 3:58:00 PM,16544.95000000,16545.19000000,16543.21000000,16543.40000000,27.31218000,451853.05091760
1/1/2023, 3:59:00 PM,16543.40000000,16544.14000000,16542.36000000,16544.07000000,28.87720000,477728.42154350
1/1/2023, 4:00:00 PM,16543.69000000,16544.75000000,16541.35000000,16541.98000000,65.38214000,1081621.20309360
1/1/2023, 4:01:00 PM,16541.98000000,16543.00000000,16539.26000000,16541.43000000,67.25666000,1112503.49812100
1/1/2023, 4:02:00 PM,16541.81000000,16543.27000000,16540.74000000,16541.22000000,41.80771000,691574.60345890
1/1/2023, 4:03:00 PM,16541.39000000,16542.47000000,16536.25000000,16538.99000000,115.39129000,1908473.36533830
1/1/2023, 4:04:00 PM,16539.00000000,16540.20000000,16536.96000000,16538.25000000,83.11334000,1374541.72833910
1/1/2023, 4:05:00 PM,16538.25000000,16539.13000000,16535.00000000,16535.40000000,90.82309000,1501961.11734650
1/1/2023, 4:06:00 PM,16535.40000000,16536.60000000,16534.33000000,16535.06000000,51.41868000,850222.95685180
1/1/2023, 4:07:00 PM,16535.40000000,16540.26000000,16533.79000000,16538.46000000,118.75437000,1963901.15021440
1/1/2023, 4:08:00 PM,16538.46000000,16540.00000000,16537.23000000,16537.28000000,37.45997000,619512.79361010
1/1/2023, 4:09:00 PM,16537.63000000,16538.68000000,16534.73000000,16536.36000000,54.61029000,903102.00624350
1/1/2023, 4:10:00 PM,16536.68000000,16536.72000000,16534.46000000,16535.74000000,40.58776000,671150.17746150
1/1/2023, 4:11:00 PM,16535.38000000,16536.37000000,16534.37000000,16535.81000000,41.14604000,680360.26005030
1/1/2023, 4:12:00 PM,16536.17000000,16539.49000000,16535.82000000,16539.36000000,66.76233000,1104118.95050430
1/1/2023, 4:13:00 PM,16539.36000000,16539.68000000,16538.04000000,16538.30000000,57.17660000,945631.41162320
1/1/2023, 4:14:00 PM,16538.70000000,16539.83000000,16538.11000000,16539.58000000,39.09775000,646630.21823440
1/1/2023, 4:15:00 PM,16539.83000000,16540.74000000,16538.34000000,16539.85000000,56.87021000,940607.75011290
1/1/2023, 4:16:00 PM,16540.27000000,16541.13000000,16539.04000000,16540.79000000,30.94181000,511783.11048880
1/1/2023, 4:17:00 PM,16541.09000000,16541.77000000,16540.02000000,16541.28000000,45.49432000,752514.05506420
1/1/2023, 4:18:00 PM,16540.89000000,16541.28000000,16539.14000000,16539.26000000,38.62162000,638810.39009970
1/1/2023, 4:19:00 PM,16539.26000000,16539.99000000,16538.94000000,16539.86000000,14.31101000,236694.90281520
1/1/2023, 4:20:00 PM,16539.86000000,16540.99000000,16538.73000000,16539.36000000,63.20235000,1045354.37558830
1/1/2023, 4:21:00 PM,16539.36000000,16540.90000000,16538.12000000,16539.60000000,56.88725000,940908.89983700
1/1/2023, 4:22:00 PM,16539.60000000,16540.83000000,16539.40000000,16540.80000000,48.21650000,797507.54795260
